	index	billing_country	coupon	order_item	paid_date	course_category	order_id	salesperson	price
9173	9173	CL	lmqxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-28 21:25:16+00:00	membresia	7473190	Jhonny Rodrigo Félix	120.0
9174	9174	US	djgxxnew	2 cursos x $130 USD	2023-01-28 23:28:16+00:00	2 cursos x $130	7473349	José María Yasmina María Belén	20.0
9175	9175	CA	mma69nemenf	Conversation - Basic level - February (CON-B)	2023-01-29 02:45:49+00:00	con	7473445	Osvaldo Lucrecia Priscila	10.0
9176	9176	MX	kfbxxrec	2 cursos x $130 USD	2023-01-29 05:31:01+00:00	2 cursos x $130	7473690	Maite Orfeo Roberto	20.0
9177	9177	CA	lmqxxnew	English Basic Level 1 (ESLB1)	2023-01-29 18:08:34+00:00	esl	7474316	Jhonny Rodrigo Félix	10.0
9178	9178	CL	lmqxxnew	2 cursos x $130 USD	2023-01-29 18:43:17+00:00	2 cursos x $130	7474578	Jhonny Rodrigo Félix	20.0
9179	9179	CL	kfbxxrec	4 cursos x $250 USD	2023-01-29 20:53:01+00:00	4 cursos x $250	7474697	Maite Orfeo Roberto	50.0
9180	9180	CL	mmaxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-29 21:44:36+00:00	membresia	7474797	Osvaldo Lucrecia Priscila	120.0
9181	9181	CL		English Intermediate Level 4  (ESLI4)	2023-01-29 22:54:16+00:00	esl	7474979	Romualdo Corina Irma	10.0
9182	9182	CL		2 cursos x $130 USD	2023-01-29 22:57:29+00:00	2 cursos x $130	7475081	Maite Orfeo Roberto	20.0
9183	9183	CL		2 cursos x $130 USD	2023-01-29 22:57:29+00:00	2 cursos x $130	7475081	Maite Orfeo Roberto	20.0
9184	9184	CA		4 cursos x $250 USD	2023-01-30 00:02:57+00:00	4 cursos x $250	7475342	Ovidia Arsenio Maxi	50.0
9185	9185	CL	jfl71nia	English Basic Level 7 (ESLB7)	2023-01-30 02:20:29+00:00	esl	7475500	Romualdo Corina Irma	10.0
9186	9186	CA	mjgxxnew	Induction Level 2 (IND2)	2023-01-30 05:58:20+00:00	esl	7475735	Consuela Yésica Balbina	10.0
9187	9187	CL		IELTS Exam Preparation (IELTS)	2023-01-30 13:13:53+00:00	ielts	7476064	Osvaldo Lucrecia Priscila	20.0
9188	9188	PE	kfbxxnre	Preparación IELTS - 3 meses - $237 USD	2023-01-30 16:14:41+00:00	ielts	7476746	Maite Orfeo Roberto	40.0
9189	9189	CA	mjgxxnew	English Intermediate Level 7 (ESLI7)	2023-01-30 16:37:49+00:00	esl	7476972	Consuela Yésica Balbina	10.0
9190	9190	CA		Conversation - Intermediate level - February (CON-I)	2023-01-30 16:48:49+00:00	con	7477032	José María Yasmina María Belén	10.0
9191	9191	CL	jflxxrec	Membresías Canaway - 6 meses - $399 USD	2023-01-30 17:24:10+00:00	membresia	7477115	Romualdo Corina Irma	80.0
9192	9192	CL	mma69nemenf	English Intermediate Level 5 (ESLI5)	2023-01-30 18:39:29+00:00	esl	7477898	Osvaldo Lucrecia Priscila	10.0
9193	9193	EC		4 cursos x $250 USD	2023-01-30 20:46:14+00:00	4 cursos x $250	7478597	Maite Orfeo Roberto	50.0
9194	9194	CL	mma69nemenf	Induction Level 2 (IND2)	2023-01-30 23:01:39+00:00	esl	7479269	Osvaldo Lucrecia Priscila	10.0
9195	9195	CA	ytfxxnew	2 cursos x $130 USD	2023-01-30 23:45:30+00:00	2 cursos x $130	7479447	Fabián Pepe Laurentino	20.0
9196	9196	CA	kfbxxnew	2 cursos x $130 USD	2023-01-31 00:00:49+00:00	2 cursos x $130	7479560	Maite Orfeo Roberto	20.0
9197	9197	CL	jflxxnia	Membresías Canaway - 12 meses - $599 USD	2023-01-31 00:13:33+00:00	membresia	7479688	Romualdo Corina Irma	120.0
9198	9198	CL	kfbxxnew	2 cursos x $130 USD	2023-01-31 00:27:34+00:00	2 cursos x $130	7479915	Maite Orfeo Roberto	20.0
9199	9199	CL	kfbxxnew	Preparación IELTS - 3 meses - $237 USD	2023-01-31 00:33:14+00:00	ielts	7480017	Maite Orfeo Roberto	40.0
9200	9200	CL		Conversation - Basic level - February (CON-B)	2023-01-31 02:50:02+00:00	con	7481375	Ovidia Arsenio Maxi	10.0
9201	9201	CL		English for Kids - February (EFK)	2023-01-31 03:09:23+00:00	efk	7481881	Jhonny Rodrigo Félix	10.0
9202	9202	CL	ytfxxrec	Membresías Canaway - 12 meses - $599 USD	2023-01-31 03:07:57+00:00	membresia	7481947	Fabián Pepe Laurentino	120.0
9203	9203	CL		English for Kids - February (EFK)	2023-01-31 03:13:00+00:00	efk	7482060	Jhonny Rodrigo Félix	10.0
9204	9204	PE	jflxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-31 13:03:22+00:00	membresia	7482381	Romualdo Corina Irma	80.0
9205	9205	CL	ytfxxnew	2 cursos x $130 USD	2023-01-31 03:58:02+00:00	2 cursos x $130	7482488	Fabián Pepe Laurentino	20.0
9206	9206	US		English Basic Level 9 (ESLB9)	2023-01-31 04:06:07+00:00	esl	7482517	José María Yasmina María Belén	10.0
9207	9207	CL	mjgxxnew	2 cursos x $130 USD	2023-01-31 12:52:36+00:00	2 cursos x $130	7483010	Consuela Yésica Balbina	20.0
9208	9208	PE	jflxxnia	2 cursos x $130 USD	2023-01-31 14:54:36+00:00	2 cursos x $130	7483556	Romualdo Corina Irma	20.0
9209	9209	US		Pronunciation - February	2023-01-31 15:21:20+00:00	none	7483867	Ovidia Arsenio Maxi	10.0
9210	9210	CL	mma69nemenf	Induction Level 1 (IND1)	2023-01-31 17:01:35+00:00	esl	7485122	Osvaldo Lucrecia Priscila	10.0
9211	9211	SV	ytfxxrec	English Basic Level 7 (ESLB7)	2023-01-31 17:02:13+00:00	esl	7485231	Fabián Pepe Laurentino	10.0
9212	9212	PE	jflxxnia	Conversation - Basic level - February (CON-B)	2023-01-31 18:42:43+00:00	con	7485939	Romualdo Corina Irma	10.0
9213	9213	CL		English Advanced Level 2 (ESLA2)	2023-01-31 20:44:41+00:00	esl	7486682	Romualdo Corina Irma	10.0
9214	9214	CL	mmaxxnia	2 cursos x $130 USD	2023-01-31 21:11:08+00:00	2 cursos x $130	7486995	Osvaldo Lucrecia Priscila	20.0
9215	9215	PE	lmqxxnew	Membresías Canaway - 12 meses - $599 USD	2023-02-01 00:00:09+00:00	membresia	7487387	Jhonny Rodrigo Félix	120.0
9216	9216	CL	jflcps	Canaway Private School - Tuition: Monthly for 12 months	2023-01-31 22:22:11+00:00	cps	7487498	Romualdo Corina Irma	80.0
9217	9217	PE		Conversation - Advanced level - February (CON-A)	2023-02-01 02:33:54+00:00	con	7488813	Ovidia Arsenio Maxi	10.0
9218	9218	CA		2 cursos x $130 USD	2023-02-01 04:08:58+00:00	2 cursos x $130	7489026	Romualdo Corina Irma	20.0
9219	9219	CA	lmq71new	Induction Level 1 (IND1)	2023-02-01 05:35:22+00:00	esl	7489512	Jhonny Rodrigo Félix	10.0
9220	9220	BO	jflxxrec	2 cursos x $130 USD	2023-02-01 13:10:36+00:00	2 cursos x $130	7490214	Romualdo Corina Irma	20.0
9221	9221	CA	lmqxxnew	Induction Level 1 (IND1)	2023-02-01 14:29:47+00:00	esl	7490851	Jhonny Rodrigo Félix	10.0
9222	9222	PE	mma69nemenf	English Advanced Level 4 (ESLA4)	2023-02-01 15:17:34+00:00	esl	7491168	Osvaldo Lucrecia Priscila	10.0
9223	9223	CL		Membresías Canaway - 12 meses - $599 USD	2023-02-01 18:21:30+00:00	membresia	7493100	Jhonny Rodrigo Félix	120.0
9224	9224	CL		Membresías Canaway - 12 meses - $599 USD	2023-02-01 18:21:30+00:00	membresia	7493100	Jhonny Rodrigo Félix	0.0
9225	9225	PE	djgxxnew	Membresías Canaway - 12 meses - $599 USD	2023-02-01 18:38:59+00:00	membresia	7493453	José María Yasmina María Belén	120.0
9226	9226	MX	mmaxxnia	2 cursos x $130 USD	2023-02-03 23:09:58+00:00	2 cursos x $130	7493542	Osvaldo Lucrecia Priscila	20.0
9227	9227	CL	mma69nemenf	Induction Level 2 (IND2)	2023-02-01 19:09:38+00:00	esl	7494078	Osvaldo Lucrecia Priscila	10.0
9228	9228	CL	jflxxnia	Membresías Canaway - 6 meses - $399 USD	2023-02-01 19:17:26+00:00	membresia	7494148	Romualdo Corina Irma	80.0
9229	9229	CL	ytfxxnew	4 cursos x $250 USD	2023-02-01 19:20:53+00:00	4 cursos x $250	7494649	Fabián Pepe Laurentino	50.0
9230	9230	MX	lmqxxnew	2 cursos x $130 USD	2023-02-01 20:41:14+00:00	2 cursos x $130	7495259	Jhonny Rodrigo Félix	20.0
9231	9231	CL	mma69nemenf	English Intermediate Level 2 (ESLI2)	2023-02-01 19:56:53+00:00	esl	7495395	Osvaldo Lucrecia Priscila	10.0
9232	9232	PA	mjgxxrec	2 cursos x $130 USD	2023-02-01 20:00:26+00:00	2 cursos x $130	7495587	Consuela Yésica Balbina	20.0
9233	9233	CL	ytfxxnew	Membresías Canaway - 6 meses - $399 USD	2023-02-01 20:37:48+00:00	membresia	7495956	Fabián Pepe Laurentino	80.0
9234	9234	CL		English For Business - February (EFB)	2023-02-01 22:39:25+00:00	efb	7497147	Romualdo Corina Irma	10.0
9235	9235	PE	mma69nemenf	English Basic Level 10 (ESLB10)	2023-02-01 23:28:25+00:00	esl	7498510	Osvaldo Lucrecia Priscila	10.0
9236	9236	EC		Induction Level 1 (IND1)	2023-02-01 23:48:06+00:00	esl	7498736	Jhonny Rodrigo Félix	10.0
9237	9237	CL	yrbxxnew	Induction Level 1 (IND1)	2023-02-02 00:05:25+00:00	esl	7499279	Lorenzo Casilda Rosita	10.0
9238	9238	CL	kfbxxrec	Conversation - Basic level - February (CON-B)	2023-02-02 00:22:13+00:00	con	7499900	Maite Orfeo Roberto	10.0
9239	9239	CL	mjgxxnew	Membresías Canaway - 12 meses - $599 USD	2023-02-02 01:11:40+00:00	membresia	7500464	Consuela Yésica Balbina	120.0
9240	9240	US	kfbxxrec	2 cursos x $130 USD	2023-02-02 01:37:32+00:00	2 cursos x $130	7501180	Maite Orfeo Roberto	20.0
9241	9241	PE		English For Business - February (EFB)	2023-02-02 01:44:34+00:00	efb	7501212	Romualdo Corina Irma	10.0
9242	9242	CL	djgxxnew	2 cursos x $130 USD	2023-02-02 01:59:50+00:00	2 cursos x $130	7501568	José María Yasmina María Belén	20.0
9243	9243	CL		Induction Level 2 (IND2)	2023-02-02 02:02:33+00:00	esl	7501622	Jhonny Rodrigo Félix	10.0
9244	9244	CL		Conversation - Advanced level - February (CON-A)	2023-02-02 02:01:17+00:00	con	7501790	Maite Orfeo Roberto	10.0
9245	9245	PE		English Basic Level 2 (ESLB2)	2023-02-02 02:17:32+00:00	esl	7501946	Fabián Pepe Laurentino	10.0
9246	9246	PE		English Basic Level 2 (ESLB2)	2023-02-02 02:24:09+00:00	esl	7502275	José María Yasmina María Belén	10.0
9247	9247	CL	kfbxxnew	Induction Level 1 (IND1)	2023-02-02 02:43:41+00:00	esl	7502631	Maite Orfeo Roberto	10.0
9248	9248	CA	mjgxxnew	Membresías Canaway - 12 meses - $599 USD	2023-02-02 02:52:27+00:00	membresia	7502981	Consuela Yésica Balbina	120.0
9249	9249	CL	mma69nemenf	Induction Level 1 (IND1)	2023-02-02 03:23:44+00:00	esl	7503330	Osvaldo Lucrecia Priscila	10.0
9250	9250	EC	jflxxnia	Membresías Canaway - 6 meses - $399 USD	2023-02-02 04:04:46+00:00	membresia	7504193	Romualdo Corina Irma	80.0
9251	9251	EC	jfl69	English Basic Level 4 (ESLB4)	2023-02-02 04:19:24+00:00	esl	7504297	Romualdo Corina Irma	10.0
9252	9252	CA	mmaxxnew	Induction Level 1 (IND1)	2023-02-02 04:50:10+00:00	esl	7504420	Osvaldo Lucrecia Priscila	10.0
9253	9253	CA		Membresías Canaway - 12 meses - $599 USD	2023-02-02 04:52:29+00:00	membresia	7504580	Maite Orfeo Roberto	120.0
9254	9254	CA	mjgxxnew	Induction Level 2 (IND2)	2023-02-02 13:17:02+00:00	esl	7505532	Consuela Yésica Balbina	10.0
9255	9255	PE	mma69nemenf	English Basic Level 5 (ESLB5)	2023-02-02 13:30:12+00:00	esl	7505906	Osvaldo Lucrecia Priscila	10.0
9256	9256	CL	ytfxxnew	2 cursos x $130 USD	2023-02-02 14:27:54+00:00	2 cursos x $130	7507122	Fabián Pepe Laurentino	20.0
9257	9257	PE	mmaxxnia	2 cursos x $130 USD	2023-02-02 14:33:24+00:00	2 cursos x $130	7507354	Osvaldo Lucrecia Priscila	20.0
9258	9258	CL	ytfxxrec	IELTS Exam Preparation (IELTS)	2023-02-02 14:36:25+00:00	ielts	7507416	Fabián Pepe Laurentino	20.0
9259	9259	CL	ytfxxnew	Membresías Canaway - 6 meses - $399 USD	2023-02-02 15:30:58+00:00	membresia	7507969	Fabián Pepe Laurentino	80.0
9260	9260	CL	ytfxxrec	2 cursos x $130 USD	2023-02-02 15:33:47+00:00	2 cursos x $130	7508063	Fabián Pepe Laurentino	20.0
9261	9261	CA	kfbxxrec	2 cursos x $130 USD	2023-02-03 00:27:09+00:00	2 cursos x $130	7508174	Maite Orfeo Roberto	20.0
9262	9262	CL	kfb69	English Basic Level 3 (ESLB3)	2023-02-02 17:04:47+00:00	esl	7509703	Maite Orfeo Roberto	10.0
9263	9263	CL	ytfxxrec	English Basic Level 7 (ESLB7)	2023-02-02 18:14:15+00:00	esl	7510980	Fabián Pepe Laurentino	10.0
9264	9264	CA	djg69	English Intermediate Level 2 (ESLI2)	2023-02-02 18:18:46+00:00	esl	7511041	José María Yasmina María Belén	10.0
9265	9265	CA	mjgxxnew	English Basic Level 9 (ESLB9)	2023-02-02 18:38:39+00:00	esl	7511227	Consuela Yésica Balbina	10.0
9266	9266	CL	mmaxxnia	Membresías Canaway - 6 meses - $399 USD	2023-02-02 19:36:10+00:00	membresia	7511879	Osvaldo Lucrecia Priscila	80.0
9267	9267	CA	lmqxxrec	2 cursos x $130 USD	2023-02-02 19:52:27+00:00	2 cursos x $130	7512096	Jhonny Rodrigo Félix	20.0
9268	9268	CA	kfbxxrec	Membresías Canaway - 6 meses - $399 USD	2023-02-02 20:02:31+00:00	membresia	7512282	Maite Orfeo Roberto	80.0
9269	9269	CA	mmaxxrec	Induction Level 1 (IND1)	2023-02-02 20:50:31+00:00	esl	7513575	Osvaldo Lucrecia Priscila	10.0
9270	9270	CA	lmqxxnew	2 cursos x $130 USD	2023-02-02 20:54:45+00:00	2 cursos x $130	7513752	Jhonny Rodrigo Félix	20.0
9271	9271	MX	ramxxrec	2 cursos x $130 USD	2023-02-06 17:16:54+00:00	2 cursos x $130	7513962	Oriana Nelson Brunilda	20.0
9272	9272	ES	kfb69	Induction Level 2 (IND2)	2023-02-02 21:23:19+00:00	esl	7514030	Maite Orfeo Roberto	10.0
9273	9273	CA	lmq71new	Induction Level 1 (IND1)	2023-02-02 23:28:23+00:00	esl	7515038	Jhonny Rodrigo Félix	10.0
9274	9274	CA	lmq69	Induction Level 2 (IND2)	2023-02-02 23:16:23+00:00	esl	7515635	Jhonny Rodrigo Félix	10.0
9275	9275	PE		Conversation - Basic level - February (CON-B)	2023-02-02 23:24:59+00:00	con	7515775	Romualdo Corina Irma	10.0
9276	9276	CA	lmqxxnew	English Basic Level 4 (ESLB4)	2023-02-02 23:33:11+00:00	esl	7515802	Jhonny Rodrigo Félix	10.0
9277	9277	CL	mmaxxnia	Induction Level 2 (IND2)	2023-02-03 00:06:37+00:00	esl	7516110	Osvaldo Lucrecia Priscila	10.0
9278	9278	EC	mjg69	English Basic Level 10 (ESLB10)	2023-02-03 00:14:55+00:00	esl	7516320	Consuela Yésica Balbina	10.0
9279	9279	MX	mma69nemenf	English Basic Level 4 (ESLB4)	2023-02-03 00:27:58+00:00	esl	7516889	Osvaldo Lucrecia Priscila	10.0
9280	9280	CA		2 cursos x $130 USD	2023-02-03 00:31:16+00:00	2 cursos x $130	7516991	José María Yasmina María Belén	20.0
9281	9281	CL		English Basic Level 1 (ESLB1)	2023-02-03 00:51:53+00:00	esl	7517999	Maite Orfeo Roberto	10.0
9282	9282	CA	kfb69	English Intermediate Level 5 (ESLI5)	2023-02-03 00:58:26+00:00	esl	7518045	Maite Orfeo Roberto	10.0
9283	9283	CL		2 cursos x $130 USD	2023-02-03 00:58:36+00:00	2 cursos x $130	7518251	Ovidia Arsenio Maxi	20.0
9284	9284	CL		English Intermediate Level 2 (ESLI2)	2023-02-03 01:56:30+00:00	esl	7519048	Romualdo Corina Irma	10.0
9285	9285	CL	kfbxxnew	Membresías Canaway - 12 meses - $599 USD	2023-02-03 02:02:25+00:00	membresia	7519320	Maite Orfeo Roberto	120.0
9286	9286	CL	mmaxxnew	2 cursos x $130 USD	2023-02-03 02:39:16+00:00	2 cursos x $130	7519594	Osvaldo Lucrecia Priscila	20.0
9287	9287	PE		2 cursos x $130 USD	2023-02-03 04:08:28+00:00	2 cursos x $130	7520531	Jhonny Rodrigo Félix	20.0
9288	9288	CA		Membresías Canaway - 12 meses - $599 USD	2023-02-03 04:10:01+00:00	membresia	7520691	José María Yasmina María Belén	120.0
9289	9289	CA	kfb69	English Basic Level 9 (ESLB9)	2023-02-03 07:22:46+00:00	esl	7520890	Maite Orfeo Roberto	10.0
9290	9290	CL	mmaxxnre	English Basic Level 5 (ESLB5)	2023-02-03 09:26:37+00:00	esl	7520952	Osvaldo Lucrecia Priscila	10.0
9291	9291	EC	djgxxnew	2 cursos x $130 USD	2023-02-03 10:50:37+00:00	2 cursos x $130	7521095	José María Yasmina María Belén	20.0
9292	9292	PE		Writing - February	2023-02-03 13:01:38+00:00	none	7521699	Fabián Pepe Laurentino	10.0
9293	9293	CA	ytf69	English Basic Level 4 (ESLB4)	2023-02-03 13:29:16+00:00	esl	7521877	Fabián Pepe Laurentino	10.0
9294	9294	MX	dhzxxnew	2 cursos x $130 USD	2023-02-03 14:45:00+00:00	2 cursos x $130	7522651	María de los Ángeles Celio Mateo	20.0
9295	9295	CA		Conversation - Basic level - February (CON-B)	2023-02-03 15:09:17+00:00	con	7522985	Jhonny Rodrigo Félix	10.0
9296	9296	CA		English Intermediate Level 3 (ESLI3)	2023-02-03 15:47:05+00:00	esl	7523124	Osvaldo Lucrecia Priscila	10.0
9297	9297	CA	ytfxxrec	Induction Level 2 (IND2)	2023-02-03 16:41:08+00:00	esl	7523574	Fabián Pepe Laurentino	10.0
9298	9298	CA		English Basic Level 5 (ESLB5)	2023-02-03 18:46:52+00:00	esl	7524709	Romualdo Corina Irma	10.0
9299	9299	CA	ytfxxrec	2 cursos x $130 USD	2023-02-03 18:54:49+00:00	2 cursos x $130	7524813	Fabián Pepe Laurentino	20.0
9300	9300	CA	djgxxrec	2 cursos x $130 USD	2023-02-03 19:58:24+00:00	2 cursos x $130	7525000	José María Yasmina María Belén	20.0
9301	9301	CA		English Advanced Level 1 (ESLA1)	2023-02-03 20:10:12+00:00	esl	7525372	Consuela Yésica Balbina	10.0
9302	9302	CL	mjg69	English Intermediate Level 8 (ESLI8)	2023-02-03 20:19:10+00:00	esl	7525580	Consuela Yésica Balbina	10.0
9303	9303	CL		Induction Level 2 (IND2)	2023-02-03 20:31:13+00:00	esl	7526010	Consuela Yésica Balbina	10.0
9304	9304	CA	lmqxxrec	2 cursos x $130 USD	2023-02-03 21:22:00+00:00	2 cursos x $130	7526259	Jhonny Rodrigo Félix	20.0
9305	9305	CA		2 cursos x $130 USD	2023-02-03 21:57:03+00:00	2 cursos x $130	7526928	Ovidia Arsenio Maxi	20.0
9306	9306	CL	mmaxxnew	English Basic Level 7 (ESLB7)	2023-02-03 22:05:39+00:00	esl	7527708	Osvaldo Lucrecia Priscila	10.0
9307	9307	EC	ytf69	English Intermediate Level 8 (ESLI8)	2023-02-03 22:25:00+00:00	esl	7528390	Fabián Pepe Laurentino	10.0
9308	9308	MX	mmaxxnia	Conversation - Advanced level - February (CON-A)	2023-02-04 17:10:29+00:00	con	7528606	Osvaldo Lucrecia Priscila	10.0
9309	9309	CL		English Intermediate Level 1 (ESLI1)	2023-02-03 22:54:46+00:00	esl	7528853	Romualdo Corina Irma	10.0
9310	9310	CA	mjgxxnew	English Basic Level 9 (ESLB9)	2023-02-03 23:54:30+00:00	esl	7529443	Consuela Yésica Balbina	10.0
9311	9311	CO	mmaxxrec	Conversation - Intermediate level - February (CON-I)	2023-02-04 00:33:35+00:00	con	7530120	Osvaldo Lucrecia Priscila	10.0
9312	9312	PE	kfbxxnew	2 cursos x $130 USD	2023-02-04 00:52:28+00:00	2 cursos x $130	7530290	Maite Orfeo Roberto	20.0
9313	9313	CA	djg69	Induction Level 2 (IND2)	2023-02-04 00:59:20+00:00	esl	7530419	José María Yasmina María Belén	10.0
9314	9314	CA	djgxxnew	Induction Level 1 (IND1)	2023-02-04 02:09:00+00:00	esl	7531298	José María Yasmina María Belén	10.0
9315	9315	BO	kfb0recfre	English Intermediate Level 5 (ESLI5)	2023-02-04 02:18:36+00:00	esl	7531491	Maite Orfeo Roberto	0.0
9316	9316	US	dhzxxnew	Induction Level 1 (IND1)	2023-02-04 02:26:32+00:00	esl	7531547	María de los Ángeles Celio Mateo	10.0
9317	9317	CA	mmaxxrec	2 cursos x $130 USD	2023-02-04 03:07:25+00:00	2 cursos x $130	7531714	Osvaldo Lucrecia Priscila	20.0
9318	9318	EC		Conversation - Intermediate level - February (CON-I)	2023-02-04 03:30:22+00:00	con	7531869	Maite Orfeo Roberto	10.0
9319	9319	PE	kfb0recfre	English Basic Level 7 (ESLB7)	2023-02-04 04:07:38+00:00	esl	7532025	Maite Orfeo Roberto	0.0
9320	9320	EC	jflcps	Canaway Private School - Registration Fee	2023-02-04 04:11:54+00:00	cps	7532228	Romualdo Corina Irma	20.0
9321	9321	PE		Higher Education Advice	2023-02-04 04:49:10+00:00	none	7532870	Romualdo Corina Irma	0.0
9322	9322	CA	ytfxxrec	English Basic Level 2 (ESLB2)	2023-02-04 05:31:55+00:00	esl	7533071	Fabián Pepe Laurentino	10.0
9323	9323	CL	kfbxxrec	2 cursos x $130 USD	2023-02-04 12:19:53+00:00	2 cursos x $130	7533546	Maite Orfeo Roberto	20.0
9324	9324	CO	lmq69	Induction Level 2 (IND2)	2023-02-04 12:28:37+00:00	esl	7533797	Jhonny Rodrigo Félix	10.0
9325	9325	CN		English Basic Level 4 (ESLB4)	2023-02-04 13:01:34+00:00	esl	7533970	Romualdo Corina Irma	10.0
9326	9326	CL		2 cursos x $130 USD	2023-02-04 14:41:35+00:00	2 cursos x $130	7534298	Romualdo Corina Irma	20.0
9327	9327	PE		Membresías Canaway - 12 meses - $599 USD	2023-02-04 18:56:40+00:00	membresia	7534446	Jhonny Rodrigo Félix	120.0
9328	9328	CA	jflxxnia	English Basic Level 4 (ESLB4)	2023-02-04 14:40:00+00:00	esl	7534622	Romualdo Corina Irma	10.0
9329	9329	PE	jfl69	English Basic Level 3 (ESLB3)	2023-02-04 14:56:47+00:00	esl	7534959	Romualdo Corina Irma	10.0
9330	9330	CL	ytfxxnew	English Basic Level 4 (ESLB4)	2023-02-04 15:01:10+00:00	esl	7535080	Fabián Pepe Laurentino	10.0
9331	9331	PE	jflxxnia	English Basic Level 9 (ESLB9)	2023-02-04 15:36:43+00:00	esl	7535458	Romualdo Corina Irma	10.0
9332	9332	CA	jflxxnia	2 cursos x $130 USD	2023-02-04 15:40:18+00:00	2 cursos x $130	7535533	Romualdo Corina Irma	20.0
9333	9333	US	kfbxxnew	Induction Level 1 (IND1)	2023-02-04 16:47:42+00:00	esl	7536170	Maite Orfeo Roberto	10.0
9334	9334	CL	ytfxxrec	Membresías Canaway - 9 meses - $499 USD	2023-02-04 16:55:52+00:00	membresia	7536237	Fabián Pepe Laurentino	100.0
9335	9335	PE		2 cursos x $130 USD	2023-02-04 17:01:11+00:00	2 cursos x $130	7536347	Romualdo Corina Irma	20.0
9336	9336	CL	mjgxxnew	Membresías Canaway - 12 meses - $599 USD	2023-02-04 17:25:04+00:00	membresia	7536434	Consuela Yésica Balbina	120.0
9337	9337	CA	kfbxxnew	4 cursos x $250 USD	2023-02-04 18:29:24+00:00	4 cursos x $250	7536952	Maite Orfeo Roberto	50.0
9338	9338	CA	mmaxxnia	English Intermediate Level 1 (ESLI1)	2023-02-04 19:40:56+00:00	esl	7537482	Osvaldo Lucrecia Priscila	10.0
9339	9339	PE		Canaway Private School - Tuition (OLD): Monthly for 12 months	2023-02-04 20:35:15+00:00	cps	7537820	Romualdo Corina Irma	70.0
9340	9340	MX	kfbxxnew	4 cursos x $250 USD	2023-02-04 20:57:59+00:00	4 cursos x $250	7537909	Maite Orfeo Roberto	50.0
9341	9341	CA	kfbxxnew	4 cursos x $250 USD	2023-02-04 21:39:28+00:00	4 cursos x $250	7538101	Maite Orfeo Roberto	50.0
9342	9342	CO	kfbxxrec	4 cursos x $250 USD	2023-02-04 23:50:50+00:00	4 cursos x $250	7539569	Maite Orfeo Roberto	50.0
9343	9343	HN		Conversation - Intermediate level - February (CON-I)	2023-02-05 01:05:13+00:00	con	7539915	Romualdo Corina Irma	10.0
9344	9344	CL	djgxxnew	Preparación IELTS - 3 meses - $237 USD	2023-02-05 02:58:24+00:00	ielts	7541092	José María Yasmina María Belén	40.0
9345	9345	MX	mjgxxnew	2 cursos x $130 USD	2023-02-05 03:14:56+00:00	2 cursos x $130	7541166	Consuela Yésica Balbina	20.0
9346	9346	CL	mjgxxnew	Membresías Canaway - 6 meses - $399 USD	2023-02-05 03:21:24+00:00	membresia	7541257	Consuela Yésica Balbina	80.0
9347	9347	HN	mmaxxnre	2 cursos x $130 USD	2023-02-05 03:23:49+00:00	2 cursos x $130	7541390	Osvaldo Lucrecia Priscila	20.0
9348	9348	CL	ytf69	English Basic Level 1 (ESLB1)	2023-02-05 12:37:21+00:00	esl	7542067	Fabián Pepe Laurentino	10.0
9349	9349	PE	kfb0recfre	English Basic Level 4 (ESLB4)	2023-02-05 13:12:43+00:00	esl	7542104	Maite Orfeo Roberto	0.0
9350	9350	MX	mmaxxnew	Induction Level 1 (IND1)	2023-02-06 17:08:38+00:00	esl	7542397	Osvaldo Lucrecia Priscila	10.0
